task_id,category,method,fault_intensity,seed,success,recovered,silent_failure,failure_detected,failure_signal,failure_class,actual_faults,tool_calls,model_calls,verifier_calls,recovery_steps,latency_ms,cost_proxy,escalated,final_answer,has_actual_fault,actual_fault_list
calc_013,calculation_verification,self_healing,0.4,1,True,True,False,False,,schema_or_output_failure,"timeout,malformed_output",3,0,1,2,5060,4,False,The discount amount is 37.5.,True,"['timeout', 'malformed_output']"
calc_013,calculation_verification,self_healing,0.5,1,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,The discount amount is 37.5.,True,['schema_drift']
calc_013,calculation_verification,self_healing,0.5,2,True,True,False,False,,schema_or_output_failure,"timeout,schema_drift",3,0,1,2,5060,4,False,The discount amount is 37.5.,True,"['timeout', 'schema_drift']"
calc_013,calculation_verification,self_healing,0.5,3,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,The discount amount is 37.5.,True,['schema_drift']
calc_014,calculation_verification,static_workflow,0.1,1,False,False,False,True,partial_response,,partial_response,1,0,0,0,30,1,False,Partial response only,True,['partial_response']
calc_014,calculation_verification,static_workflow,0.1,2,False,False,False,True,timeout,,timeout,1,0,0,0,5000,1,False,,True,['timeout']
calc_014,calculation_verification,static_workflow,0.2,1,False,False,False,True,timeout,,timeout,1,0,0,0,5000,1,False,,True,['timeout']
calc_014,calculation_verification,static_workflow,0.4,3,False,False,False,True,timeout,,timeout,1,0,0,0,5000,1,False,,True,['timeout']
calc_014,calculation_verification,static_workflow,0.5,1,False,False,False,True,schema_drift,,schema_drift,1,0,0,0,30,1,False,,True,['schema_drift']
calc_014,calculation_verification,static_workflow,0.5,2,False,False,False,True,malformed_output,,malformed_output,1,0,0,0,30,1,False,"{bad_json: missing_quotes, broken",True,['malformed_output']
calc_014,calculation_verification,retry_only,0.3,1,True,True,False,False,,,timeout,2,0,0,1,5030,2,False,The final total is 524.,True,['timeout']
calc_014,calculation_verification,retry_only,0.3,2,True,True,False,False,,,schema_drift,2,0,0,1,60,2,False,The final total is 524.,True,['schema_drift']
calc_014,calculation_verification,retry_only,0.3,3,True,True,False,False,,,malformed_output,2,0,0,1,60,2,False,The final total is 524.,True,['malformed_output']
calc_014,calculation_verification,retry_only,0.4,2,False,False,False,True,partial_response,,"malformed_output,partial_response,partial_response",3,0,0,3,90,3,False,Partial response only,True,"['malformed_output', 'partial_response', 'partial_response']"
calc_014,calculation_verification,retry_only,0.4,3,True,True,False,False,,,timeout,2,0,0,1,5030,2,False,The final total is 524.,True,['timeout']
calc_014,calculation_verification,retry_only,0.5,1,True,True,False,False,,,malformed_output,2,0,0,1,60,2,False,The final total is 524.,True,['malformed_output']
calc_014,calculation_verification,retry_only,0.5,2,True,True,False,False,,,schema_drift,2,0,0,1,60,2,False,The final total is 524.,True,['schema_drift']
calc_014,calculation_verification,react_style,0.1,1,True,True,False,False,,,schema_drift,2,2,0,1,60,4,False,The final total is 524.,True,['schema_drift']
calc_014,calculation_verification,react_style,0.3,1,True,True,False,False,,,"schema_drift,malformed_output",3,3,0,2,90,6,False,The final total is 524.,True,"['schema_drift', 'malformed_output']"
calc_014,calculation_verification,react_style,0.3,2,True,True,False,False,,,malformed_output,2,2,0,1,60,4,False,The final total is 524.,True,['malformed_output']
calc_014,calculation_verification,react_style,0.3,3,True,True,False,False,,,malformed_output,2,2,0,1,60,4,False,The final total is 524.,True,['malformed_output']
calc_014,calculation_verification,react_style,0.4,2,True,True,False,False,,,"malformed_output,timeout",3,3,0,2,5060,6,False,The final total is 524.,True,"['malformed_output', 'timeout']"
calc_014,calculation_verification,react_style,0.4,3,True,True,False,False,,,schema_drift,2,2,0,1,60,4,False,The final total is 524.,True,['schema_drift']
calc_014,calculation_verification,full_replanning,0.2,3,True,True,False,False,,,malformed_output,2,2,0,1,60,4,False,The final total is 524.,True,['malformed_output']
calc_014,calculation_verification,full_replanning,0.3,2,False,False,False,True,malformed_output,,"schema_drift,timeout,malformed_output",3,3,0,3,5060,6,False,"{bad_json: missing_quotes, broken",True,"['schema_drift', 'timeout', 'malformed_output']"
calc_014,calculation_verification,full_replanning,0.4,2,True,True,False,False,,,partial_response,2,2,0,1,60,4,False,The final total is 524.,True,['partial_response']
calc_014,calculation_verification,full_replanning,0.5,1,True,True,False,False,,,schema_drift,2,2,0,1,60,4,False,The final total is 524.,True,['schema_drift']
calc_014,calculation_verification,full_replanning,0.5,2,False,False,False,True,partial_response,,"schema_drift,partial_response,partial_response",3,3,0,3,90,6,False,Partial response only,True,"['schema_drift', 'partial_response', 'partial_response']"
calc_014,calculation_verification,self_healing,0.3,1,True,True,False,False,,schema_or_output_failure,schema_drift,2,0,1,1,60,3,False,The final total is 524.,True,['schema_drift']
